side,line,position,unit,head,x0,x1,y0,y1,print_ink_width,tracing_width,local_score,orientation,source
Pv,Pv04,37,356,356,1266,1284,197,221,18,22,0.25,upright,auto
Pv,Pv04,38,301,301,1303,1323,207,233,20,19,0.295,upright,auto
Pv,Pv04,39,004.064,004,1322,1347,207,235,25,18,0.192,upright,auto
Pv,Pv04,40,004.064,004,1339,1363,212,246,24,25,0.235,upright,auto
Pv,Pv04,41,209b,209,1374,1394,216,250,20,17,0.383,upright,auto
Pv,Pv04,42,081a,081,1404,1415,220,247,11,9,0.488,upright,auto
Pv,Pv04,43,050,050,1419,1481,221,255,62,55,0.381,upright,auto
Pv,Pv04,44,450.052.240.069h,450,1498,1507,202,227,9,7,0.237,upright,auto
Pv,Pv04,45,045af,045,1516,1570,211,242,54,39,0.224,upright,auto
Pv,Pv04,46,027.290,027,1550,1570,220,239,20,19,0.395,upright,auto
Pv,Pv04,47,081a,081,1573,1589,225,245,16,9,0.353,upright,auto
Pv,Pv04,48,050,050,1592,1605,222,243,13,11,0.441,upright,auto
Pv,Pv04,49,450,450,1608,1624,213,240,16,9,0.282,upright,auto
Pv,Pv04,50,060a,060,1634,1682,214,245,48,46,0.274,upright,auto
Pv,Pv04,51,200.736,200,1682,1733,214,252,51,69,-1.0,upright,auto
Pv,Pv04,52,209d,209,1759,1760,234,253,0,7,-1.0,upright,auto
Pv,Pv06,0,600.209b,600,84,137,292,325,53,43,0.353,upright,auto
Pv,Pv06,1,600,600,126,147,313,343,21,20,0.205,upright,auto
Pv,Pv06,2,200.600.069h,200,150,217,307,340,67,53,0.245,upright,auto
Pv,Pv06,3,200j.560.001,200,218,272,306,338,54,47,0.239,upright,auto
Pv,Pv06,4,200.560a.070a,200,277,338,300,333,61,54,0.166,upright,auto
Pv,Pv06,5,200,200,348,411,297,329,63,50,0.255,upright,auto
Pv,Pv06,6,600.070a,600,410,445,300,330,35,29,0.351,upright,auto
Pv,Pv06,7,214a,214,443,484,304,337,41,35,0.339,upright,auto
Pv,Pv06,8,316,316,490,500,306,324,10,19,0.163,upright,auto
Pv,Pv06,9,008a,008,502,527,305,335,25,27,0.347,upright,auto
Pv,Pv06,10,421c,421,535,560,305,335,25,16,0.378,upright,auto
Pv,Pv06,11,021e.010,021,567,581,302,334,14,15,0.357,upright,auto
Pv,Pv06,12,021e.010,021,598,614,299,320,16,15,0.145,upright,auto
Pv,Pv06,13,144f,144,605,621,294,320,16,15,0.241,upright,auto
Pv,Pv06,14,599g,599,638,649,288,319,11,10,0.286,upright,auto
Pv,Pv06,15,117afx,117,660,670,307,323,10,8,0.284,upright,auto
Pv,Pv06,16,702x,702,676,696,295,322,20,15,0.226,upright,auto
Pv,Pv06,17,081,081,687,715,294,325,28,22,0.189,upright,auto
Pv,Pv06,18,589!,589,717,741,306,335,24,15,0.361,upright,auto
Pv,Pv06,19,137a,137,737,760,289,325,23,15,0.192,upright,auto
Pv,Pv06,20,069d,069,760,783,291,326,23,19,0.283,upright,auto
Pv,Pv06,21,451b,451,784,820,279,311,36,31,0.3,upright,auto
Pv,Pv06,22,206b,206,826,845,280,310,19,15,0.351,upright,auto
Pv,Pv06,23,730b,730,837,880,278,312,43,29,0.246,upright,auto
Pv,Pv06,24,209e,209,878,923,284,314,45,39,0.16,upright,auto
Pv,Pv06,25,200.451c,200,922,941,275,306,19,14,0.225,upright,auto
Pv,Pv06,26,056a,056,954,974,282,312,20,16,0.384,upright,auto
Pv,Pv06,27,034c,034,975,989,280,312,14,10,0.385,upright,auto
Pv,Pv06,28,700c,700,993,1021,277,307,28,26,0.32,upright,auto
Pv,Pv06,29,204sy,204,1015,1034,279,312,19,15,0.298,upright,auto
Pv,Pv06,30,755ay,755,1053,1078,285,318,25,21,0.334,upright,auto
Pv,Pv06,31,381,381,1079,1096,287,322,17,14,0.282,upright,auto
Pv,Pv06,32,755a,755,1098,1123,301,321,25,23,0.288,upright,auto
Pv,Pv06,33,381ay,381,1123,1142,286,316,19,13,0.394,upright,auto
Pv,Pv06,34,006y,006,1133,1153,279,311,20,16,0.296,upright,auto
Pv,Pv06,35,755a,755,1157,1177,283,310,20,19,0.22,upright,auto
Pv,Pv06,36,132.074f,132,1196,1222,268,301,26,28,0.244,upright,auto
Pv,Pv06,37,205y,205,1225,1264,270,302,39,35,0.189,upright,auto
Pv,Pv06,38,316s,316,1267,1281,259,293,14,11,0.456,upright,auto
Pv,Pv06,39,008a,008,1285,1294,262,280,9,8,0.31,upright,auto
Pv,Pv06,40,021e.010,021,1300,1316,257,294,16,16,0.366,upright,auto
Pv,Pv06,41,021e.010,021,1324,1344,259,292,20,16,0.41,upright,auto
Pv,Pv06,42,144f,144,1347,1367,261,284,20,17,0.308,upright,auto
Pv,Pv06,43,026x,026,1365,1388,268,298,23,19,0.4,upright,auto
Pv,Pv06,44,006,006,1387,1400,270,302,13,11,0.388,upright,auto
Pv,Pv06,45,700cx,700,1406,1418,272,302,12,11,0.392,upright,auto
Pv,Pv06,46,081a,081,1434,1456,264,299,22,20,0.205,upright,auto
Pv,Pv06,47,461a,461,1457,1485,266,298,28,25,0.307,upright,auto
Pv,Pv06,48,589a,589,1471,1503,266,298,32,26,0.451,upright,auto
Pv,Pv06,49,049f,049,1523,1536,268,295,13,14,0.459,upright,auto
Pv,Pv06,50,137,137,1523,1536,268,295,13,13,0.583,upright,auto
Pv,Pv06,51,069b,069,1546,1557,257,289,11,9,0.605,upright,auto
Pv,Pv06,52,440y,440,1565,1576,258,290,11,10,0.556,upright,auto
Pv,Pv06,53,200.736,200,1578,1638,255,289,60,50,0.279,upright,auto
Pv,Pv06,54,206,206,1653,1675,250,284,22,30,0.214,upright,auto
Pv,Pv06,55,385,385,1678,1698,240,272,20,20,0.272,upright,auto
Pv,Pv06,56,600.755,600,1708,1740,245,282,32,42,0.03,upright,auto
Pv,Pv06,57,001,001,1755,1760,242,279,0,6,-1.0,upright,auto
Pv,Pv06,58,608o,608,1754,1760,239,276,0,41,-1.0,upright,auto
Pv,Pv07,8,200.049f.400y,200,1732,1760,298,338,0,47,-1.0,flipped,auto
Pv,Pv07,9,200.021e.003a.003a,200,1728,1741,293,330,13,31,0.288,flipped,auto
Pv,Pv07,10,200.710ax,200,1692,1706,305,318,14,10,0.167,flipped,auto
Pv,Pv07,11,045,045,1671,1701,296,323,30,33,0.219,flipped,auto
Pv,Pv07,12,004,004,1640,1646,297,305,6,7,0.277,flipped,auto
Pv,Pv07,13,045,045,1620,1630,306,329,10,7,0.269,flipped,auto
Pv,Pv07,14,004.052,004,1618,1626,316,329,8,7,0.472,flipped,auto
Pv,Pv07,15,045,045,1594,1616,302,334,22,17,0.59,flipped,auto
Pv,Pv07,16,004,004,1584,1596,302,327,12,8,0.628,flipped,auto
Pv,Pv07,17,200.050d,200,1575,1583,302,332,8,7,0.512,flipped,auto
Pv,Pv07,18,001,001,1533,1570,303,337,37,32,0.347,flipped,auto
Pv,Pv07,19,200.050d,200,1517,1523,310,339,6,5,0.422,flipped,auto
Pv,Pv07,20,001.200.050d,001,1477,1512,308,340,35,30,0.206,flipped,auto
Pv,Pv07,21,022bfy,022,1437,1486,309,336,49,43,0.229,flipped,auto
Pv,Pv07,22,200.050d,200,1416,1427,333,342,11,8,0.429,flipped,auto
Pv,Pv07,23,022bfy.242a,022,1399,1407,305,339,8,28,0.321,flipped,auto
Pv,Pv07,24,004,004,1325,1360,301,336,35,36,0.305,flipped,auto
Pv,Pv07,25,045,045,1322,1328,320,336,6,7,0.332,flipped,auto
Pv,Pv07,26,711Va,711,1309,1321,311,337,12,7,0.241,flipped,auto
Pv,Pv07,27,043h:246ak.045.711Va,043,1289,1305,302,327,16,15,0.33,flipped,auto
Pv,Pv07,28,381y,381,1249,1285,295,333,36,31,0.271,flipped,auto
Pv,Pv07,29,205sy,205,1225,1253,297,333,28,24,0.275,flipped,auto
Pv,Pv07,30,081a,081,1193,1218,301,329,25,18,0.196,flipped,auto
Pv,Pv07,31,482a,482,1164,1191,305,336,27,25,0.282,flipped,auto
Pv,Pv07,32,021e.010,021,1141,1156,307,340,15,16,0.294,flipped,auto
Pv,Pv07,33,021e.010,021,1105,1137,303,336,32,24,0.325,flipped,auto
Pv,Pv07,34,144f,144,1079,1100,308,336,21,17,0.255,flipped,auto
Pv,Pv07,35,599g,599,1070,1090,308,339,20,16,0.32,flipped,auto
Pv,Pv07,36,045f,045,1032,1053,316,337,21,16,0.363,flipped,auto
Pv,Pv07,37,700x,700,1008,1024,317,335,16,17,0.342,flipped,auto
Pv,Pv07,38,081a,081,999,1012,300,333,13,8,0.141,flipped,auto
Pv,Pv07,39,421a,421,985,998,301,331,13,10,0.11,flipped,auto
Pv,Pv07,40,049f,049,964,984,301,329,20,16,0.176,flipped,auto
Pv,Pv07,41,565.380y,565,935,965,302,336,30,20,0.129,flipped,auto
Pv,Pv07,42,200.440,200,920,937,314,347,17,11,0.351,flipped,auto
Pv,Pv07,43,280a,280,886,919,314,349,33,29,0.243,flipped,auto
Pv,Pv07,44,209g,209,838,883,306,341,45,34,0.196,flipped,auto
Pv,Pv07,45,280a,280,815,842,305,337,27,21,0.203,flipped,auto
Pv,Pv07,46,027af,027,789,812,314,337,23,23,0.221,flipped,auto
Pv,Pv07,47,203s.021et,203,756,781,307,342,25,20,0.327,flipped,auto
Pv,Pv07,48,009,009,720,748,306,338,28,17,0.399,flipped,auto
Pv,Pv07,49,710x,710,676,725,302,339,49,37,0.387,flipped,auto
Pv,Pv07,50,009c.074af,009,676,693,311,337,17,13,0.371,flipped,auto
Pv,Pv07,51,206,206,657,670,307,335,13,10,0.484,flipped,auto
Pv,Pv07,52,001f,001,620,645,310,340,25,20,0.111,flipped,auto
Pv,Pv07,53,206,206,589,621,303,341,32,29,0.198,flipped,auto
Pv,Pv07,54,001f,001,567,581,311,342,14,9,0.327,flipped,auto
Pv,Pv07,55,077b,077,535,565,308,344,30,31,0.308,flipped,auto
Pv,Pv07,56,464ay,464,513,527,298,333,14,9,0.272,flipped,auto
Pv,Pv07,57,078,078,502,515,315,333,13,10,0.193,flipped,auto
Pv,Pv07,58,078y,078,467,500,306,339,33,21,0.239,flipped,auto
Pv,Pv07,59,386.078,386,456,469,308,334,13,8,0.173,flipped,auto
Pv,Pv07,60,078y,078,435,445,307,330,10,8,0.253,flipped,auto
Pv,Pv07,61,386V.078,386,403,440,310,345,37,29,0.135,flipped,auto
Pv,Pv07,62,078,078,388,405,311,343,17,10,0.165,flipped,auto
Pv,Pv07,63,010y.001,010,359,381,305,336,22,13,0.264,flipped,auto
Pv,Pv07,64,700.061,700,348,374,305,336,26,17,0.269,flipped,auto
Pv,Pv08,0,700b.010,700,15,32,302,339,17,15,0.492,upright,auto
Pv,Pv08,1,081a,081,40,62,303,324,22,18,0.215,upright,auto
Pv,Pv08,2,022.052,022,73,88,324,356,15,18,0.215,upright,auto
Pv,Pv08,3,002a.010,002,84,106,309,344,22,16,0.305,upright,auto
Pv,Pv08,4,002a.010,002,108,128,311,336,20,16,0.212,upright,auto
Pv,Pv08,5,144f,144,131,154,320,348,23,18,0.327,upright,auto
Pv,Pv08,6,700x,700,155,170,320,348,15,9,0.355,upright,auto
Pv,Pv08,7,669a,669,171,201,310,342,30,21,0.265,upright,auto
Pv,Pv08,8,081a,081,193,215,326,358,22,17,0.364,upright,auto
Pv,Pv08,9,020y.052,020,223,244,328,351,21,18,0.386,upright,auto
Pv,Pv08,10,675b,675,254,284,332,364,30,25,0.405,upright,auto
Pv,Pv08,11,004.064a,004,278,304,334,367,26,18,0.258,upright,auto
Pv,Pv08,12,004.064a,004,300,331,324,361,31,19,0.117,upright,auto
Pv,Pv08,13,010.006,010,335,355,328,358,20,18,0.13,upright,auto
Pv,Pv08,14,431g,431,354,381,339,367,27,22,0.291,upright,auto
Pv,Pv08,15,053ay,053,382,396,334,368,14,9,0.434,upright,auto
Pv,Pv08,16,381b,381,392,414,329,364,22,18,0.368,upright,auto
Pv,Pv08,17,053a,053,413,428,336,363,15,10,0.391,upright,auto
Pv,Pv08,18,381c,381,434,454,337,373,20,16,0.25,upright,auto
Pv,Pv08,19,053y,053,455,472,334,366,17,11,0.323,upright,auto
Pv,Pv08,20,016,016,471,480,330,361,9,7,0.261,upright,auto
Pv,Pv08,21,260.060a,260,488,525,332,364,37,31,0.235,upright,auto
Pv,Pv08,22,450,450,533,542,336,357,9,11,0.356,upright,auto
Pv,Pv08,23,209V,209,542,570,338,370,28,24,0.182,upright,auto
Pv,Pv08,24,030cx,030,578,601,342,372,23,17,0.269,upright,auto
Pv,Pv08,25,290,290,601,627,337,371,26,20,0.336,upright,auto
Pv,Pv08,26,256b,256,632,671,336,369,39,33,0.259,upright,auto
Pv,Pv08,27,046,046,672,685,342,361,13,11,0.452,upright,auto
Pv,Pv08,28,710b,710,691,702,342,377,11,9,0.484,upright,auto
Pv,Pv08,29,005j,005,705,721,347,377,16,11,0.439,upright,auto
Pv,Pv08,30,004.064a,004,705,731,347,374,26,17,0.283,upright,auto
Pv,Pv08,31,737a.052x,737,724,766,358,388,42,35,0.264,upright,auto
Pv,Pv08,32,464b,464,776,796,357,390,20,20,0.319,upright,auto
Pv,Pv08,33,381,381,795,820,358,390,25,17,0.447,upright,auto
Pv,Pv08,34,252ak,252,821,855,361,389,34,29,0.451,upright,auto
Pv,Pv08,35,002a,002,859,867,362,388,8,8,0.326,upright,auto
Pv,Pv08,36,599g,599,875,891,357,378,16,13,0.273,upright,auto
Pv,Pv08,37,077cy,077,896,900,362,366,4,7,0.358,upright,auto
Pv,Pv08,38,570,570,908,926,356,389,18,15,0.215,upright,auto
Pv,Pv08,39,055,055,944,962,368,398,18,11,0.358,upright,auto
Pv,Pv08,40,045,045,945,957,368,398,12,7,0.366,upright,auto
Pv,Pv08,41,280e,280,967,995,361,395,28,23,0.179,upright,auto
Pv,Pv08,42,606a.711,606,995,1042,366,398,47,40,0.188,upright,auto
Pv,Pv08,43,280,280,1036,1061,378,406,25,21,0.318,upright,auto
Pv,Pv08,44,606a.711,606,1079,1122,370,397,43,38,0.261,upright,auto
Pv,Pv08,45,280,280,1130,1154,374,406,24,18,0.214,upright,auto
Pv,Pv08,46,405.009j,405,1147,1186,373,403,39,37,0.187,upright,auto
Pv,Pv08,47,669,669,1194,1224,373,400,30,24,0.279,upright,auto
Pv,Pv08,48,048,048,1225,1235,372,386,10,8,0.504,upright,auto
Pv,Pv08,49,669y,669,1234,1256,364,397,22,19,0.344,upright,auto
Pv,Pv08,50,099b,099,1258,1280,374,404,22,17,0.25,upright,auto
Pv,Pv08,51,048a,048,1286,1297,376,408,11,9,0.413,upright,auto
Pv,Pv08,52,045b.277,045,1307,1346,380,414,39,38,0.25,upright,auto
Pv,Pv08,53,045b,045,1335,1346,394,419,11,9,0.279,upright,auto
Pv,Pv08,54,050,050,1356,1367,379,410,11,10,0.429,upright,auto
Pv,Pv08,55,504!.003a,504,1372,1410,376,406,38,34,0.333,upright,auto
Pv,Pv08,56,144f,144,1417,1435,387,408,18,19,0.361,upright,auto
Pv,Pv08,57,020.003a,020,1426,1452,384,412,26,17,0.388,upright,auto
Pv,Pv08,58,200,200,1464,1491,379,416,27,22,0.245,upright,auto
Pv,Pv08,59,006x.003a,006,1497,1516,395,425,19,18,0.185,upright,auto
Pv,Pv08,60,180f,180,1523,1555,390,427,32,38,0.289,upright,auto
Pv,Pv08,61,464c,464,1563,1588,398,428,25,24,0.235,upright,auto
Pv,Pv08,62,006.003a,006,1600,1623,403,428,23,20,0.114,upright,auto
Pv,Pv08,63,360.050,360,1642,1674,418,437,32,31,0.335,upright,auto
Pv,Pv08,64,360.244.711,360,1669,1712,403,430,43,57,0.188,upright,auto
Pv,Pv09,12,048,048,1725,1760,324,361,0,52,-1.0,flipped,auto
Pv,Pv09,13,370,370,1724,1738,321,358,14,10,0.474,flipped,auto
Pv,Pv09,14,093h,093,1678,1704,327,361,26,38,0.28,flipped,auto
Pv,Pv09,15,002a,002,1671,1677,334,356,6,10,0.343,flipped,auto
Pv,Pv09,16,001.246,001,1608,1659,337,364,51,41,0.387,flipped,auto
Pv,Pv09,17,004.381by,004,1569,1601,349,387,32,26,0.257,flipped,auto
Pv,Pv09,18,074y,074,1555,1566,345,377,11,9,0.229,flipped,auto
Pv,Pv09,19,431g,431,1529,1552,341,374,23,24,0.446,flipped,auto
Pv,Pv09,20,280j,280,1499,1517,353,373,18,20,0.275,flipped,auto
Pv,Pv09,21,079,079,1488,1503,355,373,15,11,0.258,flipped,auto
Pv,Pv09,22,001.600a,001,1445,1479,346,376,34,29,0.28,flipped,auto
Pv,Pv09,23,002a.010.245,002,1403,1454,347,375,51,45,0.204,flipped,auto
Pv,Pv09,24,079,079,1386,1400,364,394,14,12,0.386,flipped,auto
Pv,Pv09,25,001.600a,001,1351,1367,360,393,16,27,0.188,flipped,auto
Pv,Pv09,26,133,133,1328,1346,369,398,18,18,0.201,flipped,auto
Pv,Pv09,27,002a.010.244.013hy,002,1260,1311,366,396,51,50,0.142,flipped,auto
Pv,Pv09,28,004,004,1246,1252,374,397,6,7,0.1,flipped,auto
Pv,Pv09,29,004,004,1226,1235,372,384,9,7,0.341,flipped,auto
Pv,Pv09,30,079,079,1211,1224,375,400,13,11,0.26,flipped,auto
Pv,Pv09,31,001.600a,001,1173,1208,368,405,35,29,0.307,flipped,auto
Pv,Pv09,32,381ay.002a.010,381,1130,1179,371,408,49,42,0.314,flipped,auto
Pv,Pv09,33,106,106,1107,1122,377,401,15,10,0.176,flipped,auto
Pv,Pv09,34,450,450,1088,1101,366,396,13,12,0.297,flipped,auto
Pv,Pv09,35,280,280,1071,1098,366,396,27,22,0.308,flipped,auto
Pv,Pv09,36,450,450,1049,1068,366,399,19,13,0.298,flipped,auto
Pv,Pv09,37,010.002a,010,1018,1042,376,410,24,17,0.384,flipped,auto
Pv,Pv09,38,326a,326,984,1032,372,403,48,32,0.311,flipped,auto
Pv,Pv09,39,067,067,958,974,391,403,16,10,0.226,flipped,auto
Pv,Pv09,40,710bf,710,944,955,392,414,11,9,0.443,flipped,auto
Pv,Pv09,41,710bf,710,926,939,387,424,13,8,0.454,flipped,auto
Pv,Pv09,42,084,084,902,927,397,418,25,16,0.478,flipped,auto
Pv,Pv09,43,001,001,895,899,400,406,4,6,0.507,flipped,auto
Pv,Pv09,44,084,084,869,894,391,416,25,20,0.509,flipped,auto
Pv,Pv09,45,326a,326,840,877,391,414,37,30,0.437,flipped,auto
Pv,Pv09,46,734a.074,734,798,840,378,414,42,34,0.271,flipped,auto
Pv,Pv09,47,254c,254,746,807,390,427,61,34,0.151,flipped,auto
Pv,Pv09,48,604s,604,711,767,411,432,56,32,0.305,flipped,auto
Pv,Pv09,49,290,290,674,717,407,422,43,24,0.392,flipped,auto
Pv,Pv09,50,048.064a,048,662,694,407,423,32,17,0.584,flipped,auto
Pv,Pv10,0,599g,599,0,-158,0,-37,0,17,0.636,upright,auto
Pv,Pv10,1,027,027,0,-139,0,-22,0,14,0.603,upright,auto
Pv,Pv10,2,006,006,0,-126,0,-11,0,10,0.587,upright,auto
Pv,Pv10,3,084,084,0,-108,0,-5,0,17,-1.0,upright,auto
Pv,Pv10,4,027.006,027,0,7,0,33,0,80,-1.0,upright,auto
Pv,Pv10,5,330.330.020y,330,0,28,38,75,0,30,-1.0,upright,auto
Pv,Pv10,6,332.450,332,13,51,57,95,0,21,0.0,upright,auto
Pv,Pv10,7,233,233,44,79,74,112,0,20,0.0,upright,auto
Pv,Pv10,8,381y,381,70,108,90,127,0,21,0.0,upright,auto
Pv,Pv10,9,030g,030,97,146,108,146,0,27,-0.038,upright,auto
Pv,Pv10,10,473,473,139,184,140,159,45,25,0.262,upright,auto
Pv,Pv10,11,010.065.061y,010,159,194,137,154,35,20,0.26,upright,auto
Pv,Pv10,12,006.050,006,199,227,162,190,28,17,0.356,upright,auto
Pv,Pv10,13,006.001,006,230,252,168,203,22,18,0.18,upright,auto
Pv,Pv10,14,387,387,244,267,178,210,23,17,0.186,upright,auto
Pv,Pv10,15,062y.001,062,259,289,197,231,30,17,0.334,upright,auto
Pv,Pv10,16,034d,034,285,320,213,243,35,22,0.253,upright,auto
Pv,Pv10,17,335,335,323,396,225,259,73,60,0.138,upright,auto
Pv,Pv10,18,397s!.341,397,397,432,248,280,35,32,0.193,upright,auto
Pv,Pv10,19,200.093j,200,437,515,270,306,78,53,0.187,upright,auto
Pv,Pv10,20,401a.394asy,401,502,559,303,335,57,35,0.295,upright,auto
Pv,Pv10,21,200.093j,200,554,595,302,337,41,38,0.307,upright,auto
Pv,Pv10,22,608,608,587,636,330,365,49,40,0.224,upright,auto
Pv,Pv10,23,022.200.060a,022,635,669,338,369,34,26,0.217,upright,auto
Pv,Pv10,24,235sy,235,671,685,342,375,14,11,0.429,upright,auto
Pv,Pv10,25,120,120,691,702,344,377,11,8,0.526,upright,auto
Pv,Pv10,26,120y,120,705,721,347,377,16,12,0.444,upright,auto
Pv,Pv10,27,005j,005,724,749,355,386,25,16,0.342,upright,auto
Pv,Pv10,28,011.010,011,750,774,353,385,24,16,0.49,upright,auto
Pv,Pv10,29,070a,070,776,796,357,390,20,22,0.372,upright,auto
Pv,Pv10,30,670b,670,797,820,364,392,23,16,0.209,upright,auto
Pv,Pv10,31,011.010,011,823,840,389,419,17,17,0.277,upright,auto
Pv,Pv10,32,730,730,842,854,391,412,12,7,0.262,upright,auto
Pv,Pv10,33,001,001,856,877,384,414,21,18,0.281,upright,auto
Pv,Pv10,34,730y,730,880,892,391,420,12,7,0.525,upright,auto
Pv,Pv10,35,001,001,895,906,390,418,11,10,0.526,upright,auto
Pv,Pv10,36,040c,040,914,925,397,415,11,8,0.576,upright,auto
Pv,Pv10,37,098,098,922,946,392,424,24,16,0.461,upright,auto
Pv,Pv10,38,011.010,011,939,952,392,414,13,8,0.26,upright,auto
Pv,Pv10,39,022bfy,022,963,976,422,440,13,8,0.301,upright,auto
Pv,Pv10,40,022bfy,022,972,996,405,439,24,14,0.189,upright,auto
Pv,Pv10,41,011.010,011,993,1058,403,443,65,36,0.249,upright,auto
Pv,Pv10,42,356c.076,356,1032,1051,423,441,19,11,0.456,upright,auto
Pv,Pv10,43,017,017,1051,1068,422,443,17,10,0.368,upright,auto
Pv,Pv10,44,019a,019,1079,1107,415,441,28,16,0.437,upright,auto
Pv,Pv10,45,001.010,001,1085,1133,417,441,48,27,0.476,upright,auto
Pv,Pv10,46,309,309,1126,1148,421,440,22,12,0.522,upright,auto
Pv,Pv10,47,054!,054,1145,1173,421,444,28,19,0.379,upright,auto
Pv,Pv10,48,380y!,380,1175,1182,432,440,7,5,0.463,upright,auto
Pv,Pv10,49,054!,054,1177,1190,432,443,13,8,0.472,upright,auto
Pv,Pv10,50,401y!,401,1190,1225,418,445,35,26,0.477,upright,auto
Pv,Pv10,51,011.010,011,1227,1254,436,448,27,15,0.452,upright,auto
Pv,Pv10,52,048,048,1251,1267,421,446,16,9,0.357,upright,auto
Pv,Pv10,53,017,017,1251,1268,421,446,17,9,0.387,upright,auto
Pv,Pv10,54,011.010,011,1268,1295,413,449,27,16,0.37,upright,auto
Pv,Pv10,55,230iy!,230,1298,1336,428,449,38,21,0.339,upright,auto
Qv,Qv01,0,600.032a,600,319,374,85,130,0,29,0.0,upright,auto
Qv,Qv01,1,067,067,366,393,85,130,0,14,0.0,upright,auto
Qv,Qv01,2,600,600,385,433,85,129,0,25,0.0,upright,auto
Qv,Qv01,3,600,600,420,465,85,130,0,24,0.0,upright,auto
Qv,Qv01,4,004.600,004,451,506,85,129,0,29,0.0,upright,auto
Qv,Qv01,5,260b!,260,493,520,93,130,0,14,0.0,upright,auto
Qv,Qv01,6,001,001,522,533,85,130,0,6,0.0,upright,auto
Qv,Qv01,7,710,710,532,549,85,129,0,9,0.0,upright,auto
Qv,Qv01,8,300!.710,300,538,598,85,130,0,31,0.0,upright,auto
Qv,Qv01,9,600,600,584,623,85,132,0,21,0.0,upright,auto
Qv,Qv01,10,360!,360,616,651,85,132,0,19,0.0,upright,auto
Qv,Qv01,11,602s!,602,640,701,87,130,0,32,0.0,upright,auto
Qv,Qv01,12,360!,360,685,728,95,129,0,23,0.0,upright,auto
Qv,Qv01,13,600!,600,716,761,98,129,0,24,0.0,upright,auto
Qv,Qv01,14,600!.001!,600,749,797,101,130,0,25,0.0,upright,auto
Qv,Qv01,15,600!,600,785,825,100,130,0,21,0.0,upright,auto
Qv,Qv01,16,097!,097,816,849,104,129,0,17,0.0,upright,auto
Qv,Qv01,17,067,067,843,866,88,129,0,13,0.0,upright,auto
Qv,Qv01,18,710f,710,863,882,90,129,0,11,0.0,upright,auto
Qv,Qv01,19,710f,710,879,898,90,129,0,11,0.0,upright,auto
Qv,Qv01,20,739c,739,893,921,88,129,0,15,0.0,upright,auto
Qv,Qv01,21,710f,710,916,935,88,127,0,10,0.0,upright,auto
Qv,Qv01,22,020Va,020,935,952,90,129,0,9,0.0,upright,auto
Qv,Qv01,23,710f,710,949,967,92,132,0,10,0.0,upright,auto
Qv,Qv01,24,020y,020,965,982,93,132,0,9,0.0,upright,auto
Qv,Qv01,25,710f,710,980,1002,87,132,0,12,0.0,upright,auto
Qv,Qv01,26,001,001,1002,1014,85,132,0,6,0.0,upright,auto
Qv,Qv01,27,710f,710,1010,1034,85,130,0,13,0.0,upright,auto
Qv,Qv01,28,090fj,090,1027,1054,87,130,0,14,0.0,upright,auto
Qv,Qv01,29,710f,710,1045,1068,87,132,0,12,0.0,upright,auto
Qv,Qv01,30,020ay,020,1062,1084,85,130,0,11,0.0,upright,auto
Qv,Qv01,31,710,710,1081,1100,87,132,0,10,0.0,upright,auto
Qv,Qv01,32,710.062,710,1092,1135,87,132,0,22,0.0,upright,auto
Qv,Qv01,33,710f,710,1125,1148,85,132,0,12,0.0,upright,auto
Qv,Qv01,34,755a,755,1143,1175,85,132,0,17,0.0,upright,auto
Qv,Qv01,35,050b,050,1170,1188,85,130,0,10,0.0,upright,auto
Qv,Qv01,36,050b,050,1187,1204,85,130,0,9,0.0,upright,auto
Qv,Qv01,37,280b,280,1199,1242,85,132,0,22,0.0,upright,auto
Qv,Qv01,38,607,607,1226,1287,85,130,0,32,0.0,upright,auto
Qv,Qv01,39,067!,067,1275,1299,88,132,0,14,0.0,upright,auto
Qv,Qv01,40,011,011,1300,1312,87,132,0,7,0.0,upright,auto
Qv,Qv01,41,200!,200,1301,1383,90,132,0,43,0.0,upright,auto
Qv,Qv01,42,141!.245,141,1365,1467,79,121,0,53,0.217,upright,auto
Qv,Qv01,43,001,001,1454,1465,122,137,11,6,0.279,upright,auto
Qv,Qv01,44,045.010,045,1464,1496,99,130,32,16,0.36,upright,auto
Qv,Qv01,45,664,664,1466,1517,96,136,51,27,0.463,upright,auto
Qv,Qv01,46,693?.064ax?,693,1498,1560,90,132,62,38,0.414,upright,auto
Qv,Qv02,24,430c,430,1804,1824,127,171,0,24,-1.0,flipped,auto
Qv,Qv02,25,430?,430,1777,1805,114,155,28,16,0.286,flipped,auto
Qv,Qv02,26,600.004,600,1753,1792,128,175,39,21,0.17,flipped,auto
Qv,Qv02,27,007.003a,007,1715,1757,117,157,42,30,0.327,flipped,auto
Qv,Qv02,28,034!,034,1689,1727,119,162,38,23,0.298,flipped,auto
Qv,Qv02,29,320.011,320,1651,1689,138,176,38,21,0.456,flipped,auto
Qv,Qv02,30,091,091,1623,1683,138,180,60,31,0.4,flipped,auto
Qv,Qv02,31,005j,005,1602,1635,152,181,33,18,0.424,flipped,auto
Qv,Qv02,32,005j.062,005,1577,1593,143,186,16,14,0.428,flipped,auto
Qv,Qv02,33,144b,144,1544,1573,140,185,29,24,0.125,flipped,auto
Qv,Qv02,34,005j,005,1536,1543,154,159,7,17,0.218,flipped,auto
