side,line,position,head,print_ink_width,tracing_width,similarity,local_score
Hr,Hr02,11,022,5,7,0.0908,0.225
Hr,Hr02,12,002,5,29,0.1309,0.141
Hr,Hr02,13,001,4,8,0.1164,0.392
Hr,Hr02,14,070,7,17,0.3058,0.426
Hr,Hr02,15,202,8,13,0.2498,0.354
Hr,Hr02,16,021,17,28,0.2618,0.268
Hr,Hr02,17,382,6,19,0.2133,0.385
Hr,Hr02,18,382,13,23,0.218,0.382
Hr,Hr02,19,002,7,13,0.2743,0.47
Hr,Hr02,20,070,6,12,0.0311,0.513
Hr,Hr02,21,202,6,22,0.1093,0.248
Hr,Hr02,23,021,7,10,0.0214,0.331
Hr,Hr02,24,050,17,23,0.0525,0.23
Hr,Hr02,25,002,6,9,0.0503,0.263
Hr,Hr02,26,430,11,15,0.0533,0.272
Hr,Hr02,49,300,6,24,0.2349,0.214
Hr,Hr02,50,670,4,25,0.1954,0.249
Hr,Hr02,51,065,3,24,0.2134,0.298
Hr,Hr02,53,600,4,21,0.1603,0.347
Hr,Hr02,54,700,7,19,0.2347,0.333
Hr,Hr02,56,020,5,19,0.245,0.368
Hr,Hr02,58,200,4,22,0.2849,0.265
Hr,Hr02,59,260,12,29,0.1689,0.337
Hr,Hr02,60,001,5,28,0.1645,0.275
Hr,Hr03,0,062,5,22,0.2143,0.27
Hr,Hr03,1,070,4,12,0.0503,0.306
Hr,Hr03,2,060,7,9,0.252,0.32
Hr,Hr03,3,220,17,36,0.1815,0.433
Hr,Hr03,4,256,12,43,0.1259,0.318
Hr,Hr03,5,069,6,8,0.2344,0.461
Hr,Hr03,6,200,14,29,0.1687,0.313
Hr,Hr03,7,670,18,23,0.1273,0.245
Hr,Hr03,8,055,6,9,0.1279,0.285
Hr,Hr03,9,673,12,25,0.1418,0.235
Hr,Hr03,27,004,4,17,0.1527,0.357
Hr,Hr03,28,006,4,15,0.0902,0.545
Hr,Hr03,29,050,8,23,0.2432,0.443
Hr,Hr03,30,093,5,20,0.1279,0.369
Hr,Hr03,31,027,6,16,0.2841,0.386
Hr,Hr03,32,086,3,15,0.1258,0.218
Hr,Hr03,33,060,11,22,0.2317,0.394
Hr,Hr03,34,093,10,38,0.1698,0.237
Hr,Hr03,35,254,8,19,0.2178,0.325
Hr,Hr03,36,093,10,23,0.179,0.276
Hr,Hr03,37,205,10,16,0.2919,0.257
Hr,Hr04,10,451,8,15,0.2271,0.257
Hr,Hr04,11,791,9,14,0.3109,0.337
Hr,Hr04,12,141,15,21,0.1711,0.327
Hr,Hr04,13,027,12,23,0.2335,0.324
Hr,Hr04,14,010,13,18,0.2971,0.454
Hr,Hr04,15,073,7,9,0.3349,0.311
Hr,Hr04,16,063,7,12,0.1817,0.231
Hr,Hr04,17,002,6,10,0.1968,0.277
Hr,Hr04,19,020,10,15,0.1612,0.277
Hr,Hr04,20,204,15,35,0.1504,0.255
Hr,Hr04,21,027,13,27,0.2577,0.256
Hr,Hr04,22,037,12,20,0.1017,0.318
Hr,Hr04,23,037,11,18,0.2107,0.28
Hr,Hr04,24,043,4,15,0.0927,0.214
Hr,Hr04,35,050,5,8,0.0563,0.349
Hr,Hr04,36,755,12,14,0.257,0.356
Hr,Hr04,37,001,8,15,0.1186,0.254
Hr,Hr04,38,013,4,21,0.162,0.395
Hr,Hr04,41,065,13,16,0.1146,0.286
Hr,Hr04,42,026,3,10,0.2191,0.372
Hr,Hr04,43,700,27,36,0.2772,0.378
Hr,Hr04,44,200,11,17,0.2305,0.493
Hr,Hr04,45,057,5,6,0.2414,0.406
Hr,Hr04,47,600,14,26,0.1416,0.292
Hr,Hr04,48,200,5,6,0.0608,0.273
Hr,Hr04,49,065,15,21,0.2068,0.306
Hr,Hr04,50,042,3,8,0.1257,0.414
Hr,Hr04,51,700,4,18,0.1307,0.173
Hr,Hr04,52,260,9,40,0.1263,0.244
Hr,Hr04,53,304,14,36,0.0613,0.332
Hr,Hr04,54,069,10,19,0.1838,0.223
Hr,Hr05,15,004,9,15,0.2476,0.182
Hr,Hr05,16,202,10,26,0.236,0.215
Hr,Hr05,17,280,16,20,0.2299,0.202
Hr,Hr05,18,008,12,17,0.2669,0.282
Hr,Hr05,19,548,16,19,0.2107,0.323
Hr,Hr05,20,631,10,20,0.2986,0.376
Hr,Hr05,21,208,6,24,0.1532,0.201
Hr,Hr05,22,200,21,31,0.3013,0.272
Hr,Hr05,23,021,11,14,0.1077,0.39
Hr,Hr05,24,002,6,8,0.0699,0.373
Hr,Hr05,25,041,4,7,0.163,0.361
Hr,Hr05,26,220,41,65,0.2301,0.195
Hr,Hr05,27,220,8,12,0.1098,0.402
Hr,Hr05,31,020,10,25,0.2993,0.202
Hr,Hr05,32,205,8,30,0.17,0.334
Hr,Hr05,35,004,6,29,0.1991,0.225
Hr,Hr05,37,051,11,14,0.1678,0.285
Hr,Hr05,39,066,5,18,0.1259,0.241
Hr,Hr05,40,066,13,24,0.2007,0.268
Hr,Hr05,41,066,2,10,0.2171,0.436
Hr,Hr05,43,066,5,10,0.1468,0.567
Hr,Hr05,44,100,5,15,0.2074,0.48
Hr,Hr05,45,066,18,30,0.2322,0.362
Hr,Hr05,46,066,18,31,0.2154,0.239
Hr,Hr05,47,554,8,18,0.235,0.196
Hr,Hr05,49,022,2,8,0.1667,0.292
Hr,Hr05,50,551,5,19,0.1374,0.24
Hr,Hr05,53,022,3,8,0.1247,0.273
Hr,Hr05,54,551,7,16,0.1337,0.249
Hr,Hr05,55,110,3,13,0.2583,0.152
Hr,Hr05,56,015,3,9,0.1681,0.204
Hr,Hr05,57,022,5,8,0.1218,0.413
Hr,Hr06,0,551,6,21,0.1366,0.309
Hr,Hr06,1,200,15,21,0.2972,0.408
Hr,Hr06,2,015,6,7,0.2536,0.458
Hr,Hr06,3,022,7,7,0.2684,0.385
Hr,Hr06,4,008,9,17,0.2595,0.34
Hr,Hr06,5,451,10,13,0.1876,0.359
Hr,Hr06,6,015,5,7,0.2615,0.5
Hr,Hr06,7,022,5,7,0.257,0.679
Hr,Hr06,8,005,10,16,0.2354,0.462
Hr,Hr06,9,015,6,7,0.1472,0.405
Hr,Hr06,10,022,3,8,0.1531,0.414
Hr,Hr06,12,015,14,29,0.2368,0.31
Hr,Hr06,15,004,5,17,0.2586,0.288
Hr,Hr06,16,064,3,8,0.1755,0.25
Hr,Hr06,18,022,85,167,0.1982,0.117
Hr,Hr06,19,005,10,15,0.1002,0.306
Hr,Hr06,21,036,7,16,0.1536,0.194
Hr,Hr06,25,004,4,7,0.1081,0.321
Hr,Hr06,26,007,4,15,0.1964,0.283
Hr,Hr06,27,021,7,9,0.0623,0.244
Hr,Hr06,29,093,10,16,0.2571,0.361
Hr,Hr06,30,070,11,15,0.2102,0.378
Hr,Hr06,31,520,13,21,0.1994,0.261
Hr,Hr06,32,381,2,20,0.1118,0.252
Hr,Hr06,33,008,10,19,0.2081,0.289
Hr,Hr06,34,001,16,27,0.1796,0.304
Hr,Hr06,35,739,5,16,0.1373,0.33
Hr,Hr06,36,065,12,41,0.2733,0.35
Hr,Hr06,37,431,17,20,0.1485,0.269
Hr,Hr06,38,200,13,21,0.2513,0.423
Hr,Hr06,39,276,11,29,0.2237,0.242
Hr,Hr06,40,011,3,6,0.1329,0.279
Hr,Hr06,41,385,5,19,0.126,0.183
Hr,Hr06,42,095,7,14,0.1951,0.122
Hr,Hr06,45,381,18,20,0.0538,0.064
Hr,Hr06,46,300,18,21,0.0769,0.236
Hr,Hr06,47,300,40,44,0.1933,0.349
Hr,Hr06,48,324,27,28,0.1643,0.29
Hr,Hr06,49,700,8,10,0.1204,0.388
Hr,Hr06,50,163,22,31,0.1614,0.3
Hr,Hr06,51,270,17,25,0.2194,0.22
Hr,Hr06,52,067,10,12,0.157,0.321
Hr,Hr06,53,470,16,24,0.1827,0.268
Hr,Hr06,54,004,5,17,0.1432,0.283
Hr,Hr06,55,087,8,10,0.2002,0.39
Hr,Hr06,56,430,4,15,0.2349,0.249
Hr,Hr06,57,214,25,39,0.19,0.187
Hr,Hr06,58,002,6,9,0.1703,0.428
Hr,Hr06,59,203,16,31,0.1988,0.213
Hr,Hr06,60,027,10,16,0.2824,0.363
Hr,Hr06,61,090,9,11,0.3366,0.43
Hr,Hr07,4,280,6,21,0.1365,-0.012
Hr,Hr07,5,002,5,9,0.3396,0.22
Hr,Hr07,6,040,4,9,0.2191,0.17
Hr,Hr07,7,050,7,9,0.2812,0.211
Hr,Hr07,8,216,20,40,0.2522,0.269
Hr,Hr07,9,001,5,8,0.1726,0.37
Hr,Hr07,10,366,42,73,0.3469,0.149
Hr,Hr07,11,200,11,18,0.1785,0.318
Hr,Hr07,12,091,50,66,0.2152,0.259
Hr,Hr07,13,320,72,124,0.3761,0.103
Hr,Hr07,14,10),6,7,0.0713,0.398
Hr,Hr07,15,661,16,18,0.0649,0.401
Hr,Hr07,16,530,6,7,0.0271,0.461
Hr,Hr07,17,203,26,34,0.1693,0.422
Hr,Hr07,18,045,28,31,0.1635,0.378
Hr,Hr07,19,530,17,22,0.1648,0.392
Hr,Hr07,20,040,20,28,0.2277,0.374
Hr,Hr07,21,571,11,14,0.1598,0.328
Hr,Hr07,22,202,12,27,0.2172,0.173
Hr,Hr07,23,535,15,30,0.1828,0.251
Hr,Hr07,24,560,5,22,0.2081,0.322
Hr,Hr07,25,073,5,8,0.2412,0.264
Hr,Hr07,26,065,10,19,0.1352,0.244
Hr,Hr07,27,739,17,33,0.2787,0.234
Hr,Hr07,28,200,7,17,0.1525,0.247
Hr,Hr07,29,381,11,20,0.2325,0.246
Hr,Hr07,30,306,8,36,0.3142,0.197
Hr,Hr07,31,028,13,33,0.2677,0.271
Hr,Hr07,32,027,6,15,0.2034,0.383
Hr,Hr07,33,305,4,30,0.0543,0.229
Hr,Hr07,34,045,11,26,0.1809,0.128
Hr,Hr07,35,022,11,26,0.1879,0.116
Hr,Hr07,36,005,7,51,0.2418,0.06
Hr,Hr07,37,099,4,19,0.1329,0.433
Hr,Hr07,38,011,2,6,0.2927,0.524
Hr,Hr07,39,007,5,13,0.0803,0.308
Hr,Hr07,41,600,5,27,0.1814,0.358
Hr,Hr07,42,522,14,19,0.1737,0.529
Hr,Hr07,43,606,12,35,0.2183,0.467
Hr,Hr07,44,609,25,37,0.3036,0.293
Hr,Hr07,45,605,19,32,0.1835,0.158
Hr,Hr07,46,011,19,25,0.2331,0.229
Hr,Hr07,47,401,22,30,0.2314,0.386
Hr,Hr07,48,605,22,32,0.2419,0.306
Hr,Hr08,0,002,3,10,0.2379,0.376
Hr,Hr08,1,144,12,16,0.2274,0.374
Hr,Hr08,2,002,8,10,0.1261,0.498
Hr,Hr08,3,662,18,30,0.302,0.274
Hr,Hr08,4,680,11,39,0.0597,0.156
Hr,Hr08,5,005,12,18,0.1554,0.347
Hr,Hr08,6,005,10,21,0.0729,0.39
Hr,Hr08,7,022,21,42,0.2508,0.296
Hr,Hr08,8,001,4,5,0.2751,0.27
Hr,Hr08,9,004,9,18,0.2712,0.251
Hr,Hr08,10,381,5,20,0.1383,0.347
Hr,Hr08,11,022,24,43,0.1801,0.273
Hr,Hr08,12,050,4,10,0.1745,0.458
Hr,Hr08,13,077,5,11,0.1701,0.393
Hr,Hr08,14,214,23,41,0.243,0.357
Hr,Hr08,15,016,4,6,0.0248,0.52
Hr,Hr08,16,070,13,14,0.2199,0.464
Hr,Hr08,17,607,20,31,0.2796,0.257
Hr,Hr08,18,607,11,28,0.2004,0.283
Hr,Hr08,19,522,14,18,0.1905,0.242
Hr,Hr08,20,002,8,9,0.2346,0.319
Hr,Hr08,21,053,12,11,0.1605,0.283
Hr,Hr08,22,010,6,23,0.1057,0.274
Hr,Hr08,23,022,27,42,0.2186,0.055
Hr,Hr08,24,420,12,16,0.2027,0.346
Hr,Hr08,25,050,15,17,0.1327,0.408
Hr,Hr08,27,002,8,8,0.1763,0.38
Hr,Hr08,28,760,11,32,0.2125,0.311
Hr,Hr08,29,050,5,8,0.0364,0.361
Hr,Hr08,31,021,14,31,0.2106,0.413
Hr,Hr08,32,760,3,9,0.312,0.45
Hr,Hr08,33,005,5,7,0.218,0.503
Hr,Hr08,34,050,18,22,0.2127,0.321
Hr,Hr08,35,021,3,7,0.2835,0.352
Hr,Hr08,36,005,8,13,0.2331,0.459
Hr,Hr08,38,004,146,245,0.3584,-1.0
Hr,Hr09,7,26),169,403,0.2994,-1.0
Hr,Hr09,8,001,7,14,0.1615,0.532
Hr,Hr09,9,700,16,29,0.2883,0.37
Hr,Hr09,10,624,14,25,0.2548,0.34
Hr,Hr09,11,301,6,8,0.1866,0.414
Hr,Hr09,12,004,13,21,0.3194,0.286
Hr,Hr09,13,534,4,14,0.1391,0.297
Hr,Hr09,14,591,10,20,0.1844,0.321
Hr,Hr09,15,385,8,11,0.2291,0.374
Hr,Hr09,16,050,16,21,0.2504,0.331
Hr,Hr09,17,600,10,28,0.1394,0.39
Hr,Hr09,18,430,13,26,0.2209,0.336
Hr,Hr09,19,430,9,25,0.0811,0.444
Hr,Hr09,20,076,23,46,0.1427,0.348
Hr,Hr09,21,004,4,10,0.2582,0.561
Hr,Hr09,22,670,11,26,0.1477,0.647
Hr,Hr09,23,700,5,34,0.0832,0.235
Hr,Hr09,24,470,9,35,0.1194,0.355
Hr,Hr09,25,021,11,27,0.1823,0.315
Hr,Hr09,28,209,5,20,0.1025,0.333
Hr,Hr09,31,755,13,37,0.1348,0.252
Hr,Hr09,34,372,10,33,0.1568,0.428
Hr,Hr09,35,020,3,5,0.3627,0.513
Hr,Hr09,36,214,30,63,0.3173,0.293
Hr,Hr09,37,001,21,36,0.1503,0.241
Hr,Hr09,39,770,2,6,0.2349,0.244
Hr,Hr10,36,36),212,453,0.3291,-1.0
Hr,Hr10,37,073,4,12,0.0627,0.306
Hr,Hr10,38,020,7,9,0.0695,0.499
Hr,Hr10,39,700,4,10,0.0958,0.519
Hr,Hr10,40,020,6,10,0.2357,0.54
Hr,Hr10,41,700,6,9,0.2255,0.518
Hr,Hr10,44,090,3,12,0.1535,0.323
Hr,Hr10,46,020,7,9,0.0931,0.288
Hr,Hr10,47,700,4,8,0.0668,0.465
Hr,Hr11,4,050,267,599,0.3921,-1.0
Hr,Hr11,5,38),17,21,0.0893,0.452
Hr,Hr11,6,011,17,22,0.1675,0.342
Hr,Hr11,7,700,24,27,0.1194,0.377
Hr,Hr11,8,600,22,21,0.0704,0.409
Hr,Hr11,9,205,10,11,0.0521,0.35
Hr,Hr11,10,773,9,20,0.1537,0.282
Hr,Hr11,11,090,16,16,0.0619,0.353
Hr,Hr11,12,136,16,18,0.0549,0.38
Hr,Hr11,13,591,18,22,0.0231,0.422
Hr,Hr11,14,091,11,10,0.039,0.408
Hr,Hr11,16,002,8,9,0.0334,0.297
Hr,Hr11,17,091,9,12,0.086,0.297
Hr,Hr11,18,044,7,8,0.0757,0.297
Hr,Hr11,19,773,13,16,0.1196,0.33
Hr,Hr11,20,430,18,16,0.0628,0.339
Hr,Hr11,21,430,35,31,0.0473,0.434
Hr,Hr11,22,605,16,14,0.0443,0.421
Hr,Hr11,23,007,7,6,0.1948,0.398
Hr,Hr11,24,003,22,19,0.1079,0.335
Hr,Hr11,25,034,30,33,0.1769,0.33
Hr,Hr11,26,220,18,16,0.0955,0.42
Hr,Hr11,27,091,12,13,0.1857,0.343
Hr,Hr11,28,005,40,46,0.1347,0.252
Hr,Hr11,29,005,29,25,0.1094,0.382
Hr,Hr11,30,005,16,25,0.2087,0.349
Hr,Hr11,31,200,21,24,0.1765,0.35
Hr,Hr11,32,200,6,10,0.0861,0.401
Hr,Hr11,33,076,23,20,0.1282,0.488
Hr,Hr11,34,755,19,17,0.2081,0.501
Hr,Hr11,35,090,29,26,0.1512,0.342
Hr,Hr11,36,200,13,12,0.016,0.373
Hr,Hr12,0,009,11,17,0.0874,0.439
Hr,Hr12,2,724,10,17,0.1177,0.536
Hr,Hr12,3,734,7,8,0.196,0.654
Hr,Hr12,4,734,6,10,0.1324,0.605
Hr,Hr12,5,382,29,33,0.0561,0.518
Hr,Hr12,6,684,28,31,0.1146,0.368
Hr,Hr12,7,382,12,23,0.2063,0.381
Hr,Hr12,8,048,23,35,0.1738,0.378
Hr,Hr12,9,684,24,27,0.1866,0.345
Hr,Hr12,10,007,5,9,0.0933,0.454
Hr,Hr12,11,600,31,35,0.1133,0.321
Hr,Hr12,12,326,17,18,0.0543,0.375
Hr,Hr12,13,305,19,21,0.05,0.419
Hr,Hr12,14,308,44,67,0.2027,0.246
Hr,Hr12,15,008,19,33,0.136,0.346
Hr,Hr12,16,9),61,107,0.1998,0.222
Hv,Hv01,3,092,19,24,0.1247,0.256
Hv,Hv01,4,301,19,25,0.1376,0.276
Hv,Hv01,5,37),13,18,0.1123,0.398
Hv,Hv01,6,027,3,5,0.1042,0.449
Hv,Hv01,7,011,35,43,0.1862,0.432
Hv,Hv01,8,078,16,20,0.1988,0.469
Hv,Hv01,9,034,7,9,0.1553,0.531
Hv,Hv01,10,002,7,9,0.2133,0.518
Hv,Hv01,11,002,19,24,0.2218,0.543
Hv,Hv01,12,380,17,21,0.2618,0.449
Hv,Hv01,13,385,28,34,0.1648,0.446
Hv,Hv01,14,215,18,22,0.2955,0.453
Hv,Hv01,15,381,8,11,0.3094,0.427
Hv,Hv01,16,065,8,12,0.2183,0.401
Hv,Hv01,17,2),8,10,0.0926,0.308
Hv,Hv01,18,302,28,34,0.1489,0.412
Hv,Hv01,19,200,17,21,0.1689,0.35
Hv,Hv01,20,600,18,23,0.2006,0.4
Hv,Hv01,21,600,18,22,0.1668,0.406
Hv,Hv01,22,027,13,17,0.2045,0.434
Hv,Hv01,23,700,7,10,0.292,0.421
Hv,Hv01,24,011,3,6,0.3359,0.454
Hv,Hv01,25,078,35,44,0.2842,0.381
Hv,Hv01,26,034,18,22,0.0871,0.33
Hv,Hv01,27,606,25,33,0.1226,0.276
Hv,Hv02,0,600,10,22,0.2265,0.214
Hv,Hv02,1,280,12,19,0.3149,0.318
Hv,Hv02,2,600,27,46,0.317,0.359
Hv,Hv02,3,034,20,39,0.2509,0.421
Hv,Hv02,4,256,11,15,0.2293,0.385
Hv,Hv02,5,006,10,31,0.203,0.383
Hv,Hv02,6,308,10,20,0.1752,0.436
Hv,Hv02,7,034,23,41,0.2927,0.344
Hv,Hv02,8,216,7,16,0.0699,0.201
Hv,Hv02,9,093,14,24,0.1139,0.238
Hv,Hv02,10,446,9,21,0.1019,0.435
Hv,Hv02,11,600,8,20,0.2994,0.364
Hv,Hv02,12,034,14,37,0.2626,0.319
Hv,Hv02,13,212,12,29,0.2025,0.258
Hv,Hv02,14,322,4,6,0.2515,0.576
Hv,Hv02,15,044,17,21,0.1301,0.38
Hv,Hv02,16,069,13,21,0.1863,0.372
Hv,Hv02,17,382,12,21,0.2083,0.278
Hv,Hv02,18,421,5,17,0.1515,0.392
Hv,Hv02,19,093,12,20,0.1369,0.392
Hv,Hv02,20,087,32,39,0.237,0.384
Hv,Hv02,21,205,13,15,0.0957,0.399
Hv,Hv02,22,739,6,7,0.0509,0.341
Hv,Hv02,23,040,12,13,0.0687,0.148
Hv,Hv02,27,004,8,23,0.0747,0.156
Hv,Hv02,28,004,9,17,0.0825,0.28
Hv,Hv02,29,209,8,9,0.054,0.358
Hv,Hv02,30,081,51,53,0.229,0.291
Hv,Hv02,31,050,18,19,0.1566,0.391
Hv,Hv02,32,710,35,38,0.2008,0.421
Hv,Hv02,33,034,14,16,0.1744,0.263
Hv,Hv02,34,027,4,9,0.114,0.237
Hv,Hv03,2,280,10,23,0.1643,0.222
Hv,Hv03,3,270,8,19,0.2721,0.409
Hv,Hv03,4,466,21,36,0.2674,0.327
Hv,Hv03,5,466,22,41,0.2426,0.209
Hv,Hv03,6,340,12,27,0.2203,0.342
Hv,Hv03,7,067,7,12,0.2985,0.388
Hv,Hv03,8,260,15,21,0.2465,0.258
Hv,Hv03,9,305,11,24,0.2009,0.363
Hv,Hv03,10,081,2,16,0.2054,0.27
Hv,Hv03,11,420,7,26,0.2279,0.446
Hv,Hv03,12,002,7,20,0.1885,0.244
Hv,Hv03,13,010,4,28,0.1482,0.312
Hv,Hv03,14,144,9,20,0.2426,0.394
Hv,Hv03,15,591,3,16,0.2152,0.312
Hv,Hv03,16,670,2,24,0.1305,0.378
Hv,Hv03,17,081,4,16,0.1417,0.395
Hv,Hv03,18,773,22,56,0.1302,0.325
Hv,Hv03,19,048,7,20,0.2191,0.461
Hv,Hv03,21,451,6,14,0.17,0.509
Hv,Hv03,22,204,32,71,0.2084,0.358
Hv,Hv03,23,736,7,49,0.2642,0.206
Hv,Hv03,24,254,18,41,0.211,0.365
Hv,Hv03,25,200,26,58,0.274,0.367
Hv,Hv03,26,522,9,17,0.1566,0.395
Hv,Hv03,27,254,26,39,0.2478,0.314
Hv,Hv03,28,301,15,26,0.1493,0.309
Hv,Hv03,29,015,3,7,0.1408,0.332
Hv,Hv03,30,301,14,25,0.2327,0.305
Hv,Hv03,31,200,13,32,0.1863,0.406
Hv,Hv03,32,200,14,35,0.2613,0.477
Hv,Hv03,33,346,9,36,0.2639,0.38
Hv,Hv03,34,215,18,34,0.2347,0.333
Hv,Hv03,35,001,7,17,0.2273,0.391
Hv,Hv03,36,421,9,20,0.1473,0.305
Hv,Hv03,37,020,13,17,0.2075,0.27
Hv,Hv03,38,021,11,19,0.2945,0.413
Hv,Hv03,39,144,9,19,0.2329,0.385
Hv,Hv03,40,591,10,17,0.2665,0.306
Hv,Hv03,41,451,9,15,0.2247,0.2
Hv,Hv03,42,700,8,11,0.2216,0.366
Hv,Hv03,43,008,11,18,0.3009,0.461
Hv,Hv03,44,069,18,30,0.2458,0.197
Hv,Hv03,45,073,7,10,0.1311,0.274
Hv,Hv03,46,073,11,11,0.1742,0.317
Hv,Hv04,16,048,11,11,0.0703,0.239
Hv,Hv04,17,700,8,9,0.2434,0.373
Hv,Hv04,18,081,17,15,0.2908,0.284
Hv,Hv04,19,589,13,27,0.259,0.286
Hv,Hv04,20,031,12,16,0.1149,0.225
Hv,Hv04,21,571,10,13,0.1341,0.286
Hv,Hv04,22,385,19,22,0.1392,0.288
Hv,Hv04,23,216,5,10,0.1908,0.288
Hv,Hv04,24,209,17,22,0.2842,0.307
Hv,Hv04,25,200,35,47,0.2816,0.258
Hv,Hv04,26,084,27,38,0.3165,0.188
Hv,Hv04,27,034,9,12,0.2962,0.483
Hv,Hv04,28,700,9,18,0.3036,0.376
Hv,Hv04,29,204,9,10,0.1484,0.505
Hv,Hv04,30,755,18,31,0.2967,0.36
Hv,Hv04,31,381,9,19,0.2821,0.501
Hv,Hv04,32,755,9,17,0.2955,0.451
Hv,Hv04,33,381,18,16,0.1483,0.537
Hv,Hv04,34,755,19,21,0.203,0.47
Hv,Hv04,35,055,9,16,0.2858,0.372
Hv,Hv04,36,205,13,18,0.2912,0.294
Hv,Hv04,37,376,13,27,0.2077,0.354
Hv,Hv04,38,081,30,44,0.3132,0.168
Hv,Hv04,39,430,6,14,0.0537,0.294
Hv,Hv04,40,002,17,18,0.169,0.345
Hv,Hv04,43,026,7,17,0.196,0.395
Hv,Hv04,44,006,3,11,0.1798,0.446
Hv,Hv04,45,702,6,13,0.2178,0.503
Hv,Hv04,46,081,7,19,0.295,0.54
Hv,Hv04,47,670,10,30,0.0945,0.479
Hv,Hv04,48,589,4,24,0.2301,0.323
Hv,Hv04,49,073,2,10,0.277,0.371
Hv,Hv05,17,191,16,34,0.1619,-1.0
Hv,Hv05,18,400,11,21,0.2929,0.294
Hv,Hv05,19,072,14,19,0.1267,0.273
Hv,Hv05,20,002,2,10,0.2745,0.294
Hv,Hv05,21,003,2,4,0.2316,0.451
Hv,Hv05,22,072,9,18,0.225,0.467
Hv,Hv05,23,002,5,8,0.2306,0.569
Hv,Hv05,24,430,3,15,0.2597,0.376
Hv,Hv05,25,072,5,18,0.189,0.554
Hv,Hv05,26,002,4,10,0.3033,0.502
Hv,Hv05,27,200,3,22,0.2452,0.265
Hv,Hv05,28,046,1,10,0.2152,0.275
Hv,Hv05,31,004,3,20,0.2043,0.357
Hv,Hv05,32,046,4,10,0.1569,0.361
Hv,Hv05,37,001,4,40,0.0893,0.201
Hv,Hv05,38,022,3,8,0.2368,0.164
Hv,Hv05,39,200,3,32,0.1022,0.252
Hv,Hv05,41,253,14,35,0.2301,0.28
Hv,Hv05,43,046,17,30,0.2503,0.298
Hv,Hv05,44,540,4,21,0.2479,0.376
Hv,Hv05,45,046,12,27,0.2375,0.308
Hv,Hv05,46,381,11,25,0.3208,0.203
Hv,Hv05,47,205,20,34,0.2017,0.148
Hv,Hv05,48,081,7,17,0.2026,0.283
Hv,Hv05,49,482,8,31,0.2193,0.44
Hv,Hv05,50,002,7,19,0.2333,0.324
Hv,Hv05,51,002,13,19,0.1945,0.402
Hv,Hv05,52,144,12,18,0.0939,0.33
Hv,Hv05,53,009,9,14,0.1446,0.41
Hv,Hv05,54,090,2,12,0.2246,0.321
Hv,Hv05,55,702,9,13,0.138,0.35
Hv,Hv05,56,008,8,18,0.2329,0.27
Hv,Hv05,57,110,9,12,0.1778,0.312
Hv,Hv06,1,069,24,32,0.2418,0.286
Hv,Hv06,2,200,37,45,0.3038,0.271
Hv,Hv06,3,280,15,21,0.199,0.313
Hv,Hv06,4,209,16,28,0.1873,0.182
Hv,Hv06,5,280,12,21,0.2908,0.268
Hv,Hv06,6,144,12,20,0.1399,0.316
Hv,Hv06,7,200,19,38,0.2389,0.345
Hv,Hv06,8,002,6,9,0.2758,0.335
Hv,Hv06,9,009,6,15,0.2844,0.309
Hv,Hv06,10,065,6,10,0.2115,0.509
Hv,Hv06,11,086,4,23,0.0885,0.227
Hv,Hv06,12,200,21,39,0.1885,0.132
Hv,Hv06,13,200,13,33,0.1701,0.253
Hv,Hv06,14,077,5,8,0.3354,0.601
Hv,Hv06,15,344,20,40,0.149,0.3
Hv,Hv06,16,078,27,50,0.3812,0.252
Hv,Hv06,17,384,6,13,0.3657,0.366
Hv,Hv06,18,010,11,14,0.2006,0.415
Hv,Hv06,19,700,8,17,0.2945,0.48
Hv,Hv06,20,700,9,17,0.287,0.466
Hv,Hv06,21,008,10,17,0.2611,0.305
Hv,Hv06,22,022,11,19,0.3408,0.34
Hv,Hv06,23,002,3,18,0.3273,0.257
Hv,Hv06,24,002,10,17,0.2228,0.45
Hv,Hv06,25,144,6,11,0.2921,0.488
Hv,Hv06,26,700,11,24,0.2582,0.336
Hv,Hv06,27,670,9,17,0.3588,0.479
Hv,Hv06,28,081,5,13,0.2291,0.597
Hv,Hv06,30,048,3,22,0.1925,0.406
Hv,Hv06,32,675,11,19,0.0889,0.3
Hv,Hv06,35,001,14,36,0.2163,0.33
Hv,Hv06,36,200,6,28,0.1598,0.217
Hv,Hv06,38,200,19,38,0.2094,0.141
Hv,Hv06,39,017,5,8,0.2567,0.387
Hv,Hv06,46,254,3,40,0.1244,0.266
Hv,Hv06,47,046,4,11,0.1479,0.239
Hv,Hv06,49,005,5,12,0.1188,0.212
Hv,Hv06,51,737,24,38,0.2436,0.234
Hv,Hv06,52,464,14,32,0.0934,-1.0
Hv,Hv07,0,002,3,9,0.1425,0.379
Hv,Hv07,1,009,6,14,0.1004,0.375
Hv,Hv07,3,570,8,19,0.3204,0.547
Hv,Hv07,4,055,4,12,0.1517,0.584
Hv,Hv07,6,280,10,21,0.2105,0.365
Hv,Hv07,7,604,19,40,0.2083,0.354
Hv,Hv07,8,025,4,9,0.2128,0.552
Hv,Hv07,9,280,7,22,0.1386,0.519
Hv,Hv07,10,604,3,39,0.1302,0.314
Hv,Hv07,11,005,9,35,0.1415,0.585
Hv,Hv07,12,280,53,92,0.3164,0.239
